10j,1j,2j,3j,4j,5j,6j,7j,8j,9j
0.010270585550173702,0.03598608767519532,0.08455171346793494,0.05126834483428941,0.028715127025749004,0.0487334411255779,0.013340123872578796,0.038185225675464465,0.028901734104046235,0.04285714285714286
0.007455684325311289,0.0035125176486793617,0.00126350532477244,0.0034502867139663716,0.001375574947341271,0.0012764871074802146,0.0013307266424616795,0.001483679525222552,0.001445086705202312,0.0016483516483516484
0.010372023432150731,0.0032025896208547127,0.002088651659317707,0.005215926393883433,0.002385762799295018,0.0024678750744617462,0.0021685915654931086,0.003240668436670311,0.010115606936416183,0.002197802197802198
0.012578297365151007,0.0038224456765040106,0.002088651659317707,0.0052969190397511865,0.001440055022997893,0.0017019828099736195,0.002168591565493109,0.0034358894268311747,0.005780346820809248,0.006043956043956043
0.018233459285370155,0.009332277282275585,0.008251463345452714,0.014027926264295078,0.00812448953273435,0.010609026182168847,0.0075572130312639065,0.008980165547399667,0.03468208092485548,0.015384615384615382
0.00010143788197702432,0.0,0.0,0.0,0.0,2.836638016622699e-05,0.0,0.0,0.0,0.0
0.01108208860598983,0.005819759633596191,0.005234522059771553,0.008034470470081252,0.004363151786098097,0.006581000198564639,0.0033843171400877435,0.005934718100890215,0.0245664739884393,0.010439560439560439
0.0032967311642532857,0.02172939839526185,0.024393388514994143,0.019389639420740318,0.040192580492626494,0.039968229654213566,0.028881696758613372,0.043612369201935564,0.005780346820809248,0.029120879120879153
0.004006796338092461,0.0009297840834739489,0.0010572187411361234,0.0018628308549583695,0.0009886944934015388,0.0009360905454854906,0.0009692947148794953,0.0014055911291582072,0.0,0.003296703296703297
0.027388228133796603,0.011295154791831685,0.0046930197777262095,0.012894029222146622,0.004126724842023814,0.006325702777068613,0.007130066207757646,0.00788692800249883,0.015895953757225433,0.011538461538461537
0.007227449090862986,0.004097937256792588,0.014465846677496723,0.052078271292966834,0.012659588187250145,0.018523246248546215,0.03839392794361649,0.02580821489926597,0.03757225433526012,0.025824175824175826
0.0036264042806786172,0.0019973139570921856,0.0027848688790902735,0.0035312793598341317,0.0022997893650861874,0.0016736164298073925,0.001807159637910922,0.0018741215055442767,0.001445086705202312,0.0016483516483516484
0.00633986762356405,0.006508488584317632,0.009772826899770581,0.00777529400330442,0.015002364269440897,0.010041698578844306,0.01335655259655964,0.010502889270654394,0.020231213872832367,0.01703296703296703
0.006390586564552536,0.0017906952718757534,0.001083004564090663,0.0028671396637185353,0.0010531745690581609,0.0013899526281451226,0.0015278713302337805,0.0016398563173512417,0.008670520231213872,0.002747252747252747
7.607841148276824e-05,0.00024105513275250525,5.157164590907919e-05,0.0001943823500826125,4.2986717104414733e-05,0.0,4.928617194302519e-05,0.00023426518819303453,0.0,0.0
0.0042350315725407685,0.0019973139570921864,0.0027590830561357365,0.0031101176013217996,0.0013110948716846488,0.0019005474711372083,0.0011500106786705873,0.003982508199281587,0.0072254335260115606,0.0005494505494505495
0.00017751629345979256,0.00027549158028857744,2.5785822954539595e-05,0.00025917646677681665,0.0,2.836638016622699e-05,0.00014785851582907553,3.904419803217242e-05,0.0,0.0
0.002713463342885401,0.000585419608113227,0.00036100152136355433,0.0011338970421485724,0.00017194686841765893,0.0004538620826596318,0.00027928830767714276,0.00019522099016086212,0.001445086705202312,0.0005494505494505495
0.020718687393807254,0.004166810151864731,0.0022175807740904044,0.008309845466031671,0.001955895628250869,0.0030635690579525116,0.001872874533834956,0.004646259565828521,0.0072254335260115606,0.005494505494505494
0.0008368625263104506,6.887289507214436e-05,5.157164590907919e-05,0.00034016911264457187,4.2986717104414733e-05,5.673276033245398e-05,4.928617194302519e-05,7.808839606434484e-05,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.285744796201679e-05,0.0,0.0,0.0
0.007328886972840012,0.0006542925031853714,0.0006446455738634899,0.002008617617520328,0.000580320680909599,0.00017019828099736195,0.0009035798189554619,0.000741839762611276,0.004335260115606936,0.001098901098901099
0.0015469277001496212,0.00034436447536072176,0.00025785822954539595,0.0010205073379337154,0.00019344022696986631,0.00036876294216095084,0.0003121457556391596,0.00019522099016086212,0.001445086705202312,0.0016483516483516484
0.0017244439936094154,0.0006542925031853715,0.00038678734431809393,0.0006155441085949396,0.0007522675493272581,0.0005673276033245398,0.0003450032036011764,0.000663751366546931,0.0,0.0005494505494505495
0.0008115030558161945,0.004304555942009022,0.006910600551816613,0.012732043930411116,0.005244379486738596,0.0045669872067625435,0.0019385894297589904,0.013275027330938625,0.0072254335260115606,0.002197802197802198
0.0067202596809778645,0.0011364027686903819,0.00028364405249993555,0.0014416690964460424,0.0005158406052529768,0.0010211896859841716,0.0005585766153542854,0.001561767921286897,0.002890173410404624,0.001098901098901099
0.0015976466411381331,0.0005165467130410827,0.00010314329181815838,0.0003563676418181229,0.0001289601513132442,0.0003120301818284969,0.00027928830767714276,0.00015617679212868969,0.0,0.0
0.00017751629345979256,0.0,7.735746886361879e-05,0.0,0.0,0.0,3.285744796201679e-05,0.00011713259409651726,0.0,0.0
0.0005071894098851217,0.0003099280278246496,7.735746886361879e-05,0.0002267794084297146,8.597343420882947e-05,2.836638016622699e-05,0.00011500106786705878,0.00011713259409651726,0.0,0.0
0.00010143788197702432,3.443644753607218e-05,0.00010314329181815838,1.619852917355104e-05,6.44800756566221e-05,0.00011346552066490796,4.928617194302519e-05,3.904419803217242e-05,0.0,0.0
0.002485228108437094,0.0005165467130410826,0.0008767179804543455,0.0016846470340493038,0.0007522675493272581,0.0007091595041556748,0.0003942893755442016,0.0015617679212868978,0.004335260115606936,0.001098901098901099
0.0005071894098851218,0.0001721822376803609,0.0004383589902271731,0.00034016911264457187,0.00025792030262648845,0.0004254957024934049,0.00014785851582907553,0.001054193346868655,0.0,0.0005494505494505495
0.0002282352344483047,0.0005165467130410827,0.00012892911477269798,8.09926458677552e-05,0.00010746679276103683,0.0003120301818284969,4.928617194302519e-05,0.00035139778228955175,0.0,0.0
0.004539345218471841,0.0015840765866593199,0.0004899306361362524,0.002381183788512003,0.00045136052959635477,0.0006524267438232208,0.00047643299544924354,0.0007808839606434483,0.001445086705202312,0.0016483516483516484
0.002586665990414119,0.0028237886979579187,0.004667233954771669,0.0029643308387598414,0.0019773889868030777,0.0028366380166226983,0.001133581954689579,0.004763392159925036,0.005780346820809248,0.006593406593406593
0.0009636598787817308,0.00020661868521643307,0.00023207240659085636,0.0003077720542974698,0.00019344022696986631,0.00011346552066490796,0.0002300021357341175,0.0003123535842573794,0.0,0.0005494505494505495
0.0010397382902644994,0.0003443644753607218,0.0004125731672726335,0.00037256617099167396,0.00021493358552207367,0.00017019828099736192,0.00019714468777210073,0.000741839762611276,0.0,0.0005494505494505495
0.0002535947049425608,0.00020661868521643307,2.5785822954539595e-05,0.00017818382090906146,0.00010746679276103683,0.00014183190083113495,3.285744796201679e-05,3.904419803217242e-05,0.0,0.0
0.001673725052620902,0.007369399772719442,0.007297387896134732,0.005410308743966018,0.003245497141383316,0.00527614671091821,0.007442211963396815,0.007496486022177109,0.005780346820809248,0.004395604395604396
0.0049450967463799365,0.002135059747236475,0.0007477888656816482,0.0034016911264457186,0.0013110948716846494,0.0020423793719683433,0.0012321542985756298,0.0014446353271903795,0.008670520231213872,0.0016483516483516484
0.0008875814672989625,0.0006887289507214436,0.0014955777313632951,0.0006965367544626948,0.0005158406052529769,0.0005956939834907668,0.00036143192758218484,0.0007027955645791034,0.001445086705202312,0.001098901098901099
0.00043111099840235337,0.0007920382933296602,0.0006446455738634898,0.0008423235170246542,0.0007307741907750505,0.00019856466116358892,0.0007392925791453778,0.000858972356707793,0.001445086705202312,0.0
0.0022569928739887904,0.001170839216226454,0.0023722957118176425,0.0026241617261152698,0.0029230967631002024,0.0010779224463166256,0.0004928617194302518,0.0068327346556301734,0.004335260115606936,0.0071428571428571435
0.00030431364593107296,6.887289507214436e-05,0.0,0.00011338970421485728,0.00010746679276103683,2.836638016622699e-05,4.928617194302518e-05,0.00015617679212868969,0.004335260115606936,0.0
0.0012426140542185482,0.00027549158028857744,0.00038678734431809393,0.0009071176337188584,0.00015045350986545155,0.0005105948429920858,0.0007392925791453778,0.00011713259409651726,0.0,0.0
0.00048182993939086574,0.0003099280278246496,0.00038678734431809393,0.0002753749959503677,8.597343420882947e-05,0.0004822284628258589,0.00026285958369613434,0.0005075745744182416,0.0,0.001098901098901099
0.004564704688966099,0.003237026068390784,0.0015471493772723755,0.0032883014222308627,0.001268108154580234,0.0012197543471477606,0.0012978691944996628,0.0017569889114477592,0.002890173410404624,0.002747252747252747
0.0010143788197702432,6.887289507214436e-05,0.00036100152136355433,0.00077752940033045,0.0002149335855220737,0.00019856466116358892,0.00041071809952521,0.00015617679212868969,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001825881875586438,0.005199903577946898,0.0032232278693174487,0.001263485275536981,0.0035893908782186307,0.003630896661277054,0.0003285744796201679,0.003279712634702484,0.001445086705202312,0.005494505494505495
0.004894377805391428,0.00509659423533868,0.009308682086588806,0.004746169047850448,0.0023857627992950174,0.007119961421722967,0.0009692947148794951,0.007301265032016243,0.0072254335260115606,0.010989010989010988
7.607841148276824e-05,0.00013774579014428872,0.0,4.859558752065312e-05,6.44800756566221e-05,0.0,0.0,0.0,0.0,0.0
2.535947049425608e-05,3.443644753607218e-05,0.0,0.0,0.0,5.673276033245398e-05,0.0,0.0,0.0,0.0
0.016534374762255,0.003133716725782567,0.001547149377272375,0.005734279327437055,0.0017194686841765887,0.0019856466116358893,0.0022835926333601682,0.0039825081992815895,0.020231213872832367,0.002197802197802198
0.0024091496969543256,0.0016529494817314632,0.0015729352002269142,0.0016036543881815506,0.0013755749473412706,0.0007942586446543558,0.00039428937554420167,0.0017960331094799317,0.001445086705202312,0.001098901098901099
5.071894098851216e-05,0.0,7.735746886361879e-05,0.0,2.1493358552207367e-05,2.836638016622699e-05,4.928617194302518e-05,0.0,0.0,0.0
0.0004311109984023534,0.0001721822376803609,0.00012892911477269798,0.00034016911264457187,0.0004513605295963547,0.0002552974214960429,0.00026285958369613434,0.0005856629704825863,0.0,0.0005494505494505495
0.0016990845231151588,0.000895347635937877,0.00180500760681777,0.0008747205753717563,0.0005158406052529769,0.0012764871074802146,0.00039428937554420167,0.0014446353271903801,0.0,0.002197802197802198
0.01077777496005882,0.002135059747236474,0.0018823650756813895,0.003790455826610944,0.002321282723638397,0.00260970697529288,0.0022507351853981506,0.0017179447134155865,0.005780346820809248,0.0
0.007151370679380219,0.0025827335652054127,0.0012892911477269794,0.0039362425891729036,0.0013970683058934783,0.002184211272799477,0.0023164500813221854,0.0017179447134155863,0.0,0.001098901098901099
0.003524966398701592,0.006542925031853711,0.0013150769706815188,0.0016360514465286523,0.0006448007565662212,0.0046237199670949945,0.0009857234388605033,0.0017179447134155867,0.001445086705202312,0.001098901098901099
0.0019526792280577185,0.008299183856193404,0.0146463474381785,0.003515080830660576,0.0024287495163994328,0.006297336396902387,0.0006571489592403357,0.004607215367796347,0.0072254335260115606,0.007142857142857142
0.0009383004082874748,0.0015152036915871748,0.0019081508986359273,0.0011014999838014701,0.000988694493401539,0.0015601509091424846,0.0004271468235062184,0.0017960331094799321,0.0,0.006043956043956043
0.015063525473588092,0.0036502634388236497,0.000928289626363425,0.006058249910908081,0.0029016034045479962,0.0028933707769551484,0.003663605447764877,0.002225519287833829,0.0072254335260115606,0.002197802197802198
0.0036010448101843626,0.0007920382933296602,0.0006188597509089503,0.001231088217189879,0.0006662941151184284,0.0009928233058179446,0.0007228638551643692,0.000937060752772138,0.001445086705202312,0.0005494505494505495
5.071894098851216e-05,0.023313474981921194,0.015342564657951193,0.0008099264586775521,0.001053174569058161,0.008311349388704469,0.00047643299544924375,0.0010151491488364825,0.002890173410404624,0.002197802197802198
0.00015215682296553648,3.443644753607218e-05,5.157164590907919e-05,9.719117504130625e-05,2.1493358552207367e-05,0.0,0.0,0.00015617679212868969,0.0,0.0
0.0010904572312530115,0.001377457901442887,0.0011861478559088213,0.0029481323095862898,0.001697975325624382,0.0010211896859841716,0.0020043043256830245,0.0016008121193190692,0.0,0.001098901098901099
0.00015215682296553648,0.0,2.5785822954539595e-05,0.00011338970421485728,4.2986717104414733e-05,2.836638016622699e-05,6.571489592403358e-05,3.904419803217242e-05,0.0,0.0
0.0010397382902644994,0.0006887289507214436,0.00025785822954539595,0.0009395146920659604,0.0006018140394618063,0.0003687629421609509,0.000492861719430252,0.00015617679212868969,0.0,0.001098901098901099
0.0009890193492759867,0.0015496401391232473,0.002527010649544877,0.0013120808630576323,0.0012896015131324409,0.0019289138513034355,0.0004928617194302521,0.0032016242386381415,0.001445086705202312,0.004945054945054945
0.00020287576395404863,0.00037880092289679397,0.005853381810680491,0.017202837982311196,0.014529510381292183,0.0014183190083113496,0.004304325683024202,0.00808214899265969,0.0,0.004395604395604396
0.014175944006289149,0.00537208581562726,0.002965369639772053,0.005701882269089967,0.002686669819025921,0.0026380733554591095,0.003269316072220671,0.0033968452287990005,0.01300578034682081,0.0016483516483516484
0.0001267973524712804,0.0,5.157164590907919e-05,0.00014578676256195937,8.597343420882947e-05,8.509914049868096e-05,1.6428723981008396e-05,3.904419803217242e-05,0.0,0.0
0.00015215682296553648,0.0003099280278246496,0.0006704313968180294,0.00014578676256195937,0.0001289601513132442,2.836638016622699e-05,9.857234388605036e-05,0.00027330938622520694,0.0,0.0005494505494505495
0.001825881875586438,0.0031337167257825672,0.0037389443284082404,0.008909191045453062,0.003245497141383314,0.005758375173744076,0.0023328788053031953,0.008823988755270969,0.013005780346820808,0.010989010989010988
0.0016483655821266452,0.0008609111884018046,0.0006962172197725691,0.0019276249716525735,0.0006877874736706358,0.0013615862479788956,0.0005092904434112602,0.002342651881930346,0.004335260115606936,0.002197802197802198
0.010650977607587545,0.003650263438823651,0.001650292669090534,0.005782874914957718,0.0017839487598332107,0.0018438147108047543,0.002907884144638488,0.002264563485866001,0.004335260115606936,0.008791208791208791
0.004995815687368453,0.0015496401391232476,0.001908150898635929,0.004632779343635589,0.001526028457206722,0.0021842112727994776,0.0017743021899489053,0.0021474308917694834,0.002890173410404624,0.002747252747252747
0.006973854385920426,0.002238369089844691,0.001211933678863361,0.0043088087601645736,0.001740962042728796,0.0012197543471477604,0.00216859156549311,0.0020693424957051385,0.008670520231213872,0.001098901098901099
0.003144574341287748,0.0046489204173697386,0.008715608158634449,0.008552823403634863,0.004169711559128234,0.005531444132414238,0.0019385894297589885,0.006871778853662353,0.010115606936416183,0.0032967032967032963
0.009738036669794312,0.0013774579014428866,0.0011087903870452024,0.0032559043638837617,0.001654988608519965,0.0016736164298073925,0.0013471553664426877,0.0030454474465094507,0.014450867052023121,0.002747252747252747
0.00015215682296553648,3.443644753607218e-05,0.0,0.00011338970421485728,2.1493358552207367e-05,0.0,4.928617194302519e-05,3.904419803217242e-05,0.0,0.0
0.002612025460908376,0.002203932642308619,0.005157164590907921,0.007904882236692907,0.0029445901216524095,0.00470881910759368,0.0025957383889993265,0.011244729033265658,0.001445086705202312,0.015934065934065933
0.008064311617173437,0.0022383690898446908,0.0014182202624996774,0.004227816114296815,0.0011606413618191972,0.0021842112727994767,0.0021028766695690747,0.0023036076838981734,0.0072254335260115606,0.0032967032967032963
0.006187710800598486,0.00427011949447295,0.002062865836363167,0.007516117536527679,0.0028371233288913738,0.0028082716364564706,0.0031543150043536155,0.0016789005153834142,0.008670520231213872,0.0027472527472527475
0.0011158167017472674,0.0009297840834739492,0.00118614785590882,0.0014740661547931416,0.000988694493401539,0.0005673276033245398,0.0005914340633163021,0.0016008121193190699,0.0,0.0
0.00015215682296553648,3.443644753607218e-05,0.0,9.719117504130625e-05,6.44800756566221e-05,5.673276033245398e-05,3.285744796201679e-05,7.808839606434484e-05,0.0,0.0
0.000989019349275987,0.00048211026550501045,0.00025785822954539595,0.00048595587520653126,0.00025792030262648845,0.0008226250248205827,0.0003614319275821848,0.0003513977822895518,0.002890173410404624,0.0
0.008140390028656196,0.003788009228967937,0.0016760784920450726,0.004908154339585956,0.0015690151743111358,0.002382775933963065,0.0019057319817969724,0.0019522099016086223,0.008670520231213872,0.002197802197802198
0.0033728095757360574,0.0004821102655050105,0.0019597225445450086,0.009411345449833129,0.008360916476808672,0.0015034181488100306,0.005552908705580847,0.00402155239731376,0.010115606936416183,0.002197802197802198
0.00035503258691958517,0.0003099280278246496,5.157164590907919e-05,0.00012958823338840832,2.1493358552207367e-05,8.509914049868096e-05,0.00023000213573411753,0.0,0.0,0.0
0.013998427712829343,0.0018595681669478976,0.001005647095227044,0.0036932646515696376,0.0010961612861625756,0.0008226250248205828,0.0015771575021768054,0.0020302982976729655,0.001445086705202312,0.0016483516483516484
0.006720259680977864,0.002548297117669341,0.0011087903870452024,0.004924352868759511,0.0013540815887890635,0.0018154483306385275,0.002135734117531093,0.0026159612681555533,0.008670520231213872,0.002197802197802198
0.0005325488803793778,0.00044767381796893824,0.001882365075681388,0.0012958823338840813,0.0019558956282508663,0.0015601509091424846,0.0012485830225566364,0.0016398563173512424,0.002890173410404624,0.0
0.00017751629345979256,0.00041323737043286613,7.735746886361879e-05,0.00029157352512391874,0.00010746679276103683,0.00017019828099736192,4.928617194302519e-05,0.00019522099016086212,0.0,0.0
0.0015976466411381333,0.0011019663211543095,0.00030942987545447514,0.001231088217189878,0.0003224003782831105,0.0007942586446543558,0.0003942893755442015,0.0007027955645791036,0.0,0.0016483516483516484
0.002840260695356679,0.000929784083473949,0.0004641448131817127,0.0018142352674377139,0.0007092808322228433,0.0013332198678126686,0.0006900064072023525,0.0015617679212868972,0.005780346820809248,0.001098901098901099
2.535947049425608e-05,3.443644753607218e-05,0.0,4.859558752065312e-05,4.2986717104414733e-05,2.836638016622699e-05,3.285744796201679e-05,0.0,0.0,0.001098901098901099
0.0023330712854715586,0.00027549158028857744,5.157164590907919e-05,0.00034016911264457187,6.44800756566221e-05,8.509914049868096e-05,0.00011500106786705877,0.00019522099016086212,0.0,0.0
0.0002535947049425608,0.00027549158028857744,0.00010314329181815838,0.0001943823500826125,0.0001289601513132442,0.0002269310413298159,9.857234388605036e-05,0.00023426518819303453,0.002890173410404624,0.0
2.535947049425608e-05,0.0,2.5785822954539595e-05,0.0,0.0,0.0,4.928617194302518e-05,0.0,0.0,0.0
0.006492024446529557,0.004442301732153311,0.0021402233052267862,0.0015388602714873488,0.0013110948716846492,0.002524607834794202,0.0003285744796201679,0.005856629704825864,0.008670520231213872,0.004395604395604396
0.0004311109984023535,3.443644753607218e-05,2.5785822954539595e-05,0.0002267794084297146,0.01068219920044708,2.836638016622699e-05,0.006637204488327441,0.0006247071685147587,0.0,0.0
0.0004311109984023534,3.443644753607218e-05,5.157164590907919e-05,0.0003077720542974698,8.597343420882947e-05,8.509914049868096e-05,0.00016428723981008395,0.00023426518819303453,0.002890173410404624,0.001098901098901099
0.00017751629345979256,6.887289507214436e-05,0.0,0.00034016911264457187,0.0,5.673276033245398e-05,4.928617194302519e-05,7.808839606434484e-05,0.0,0.0
0.002535947049425606,0.0015152036915871757,0.0004383589902271731,0.0019114264424790208,0.0008597343420882948,0.0012481207273139876,0.00047643299544924365,0.0010541933468686553,0.0,0.0016483516483516484
0.0006593462328506579,0.00010330934260821653,0.0,0.0001619852917355104,0.0001289601513132442,0.00011346552066490796,1.6428723981008396e-05,0.00019522099016086212,0.0,0.0005494505494505495
0.010676337078081789,0.0023072419849168354,0.001959722544545009,0.0040658308225613084,0.0018269354769376253,0.0020423793719683424,0.001790730913929915,0.002342651881930346,0.002890173410404624,0.0032967032967032963
0.00015215682296553648,3.443644753607218e-05,0.0,3.239705834710208e-05,0.0,2.836638016622699e-05,1.6428723981008396e-05,0.0,0.0,0.0
0.0008368625263104506,0.0012052756637625263,0.0005415022820453314,0.0005345514627271843,0.00036538709538752525,0.0007091595041556747,6.571489592403358e-05,0.0008589723567077932,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00010143788197702432,0.0,2.5785822954539595e-05,3.239705834710208e-05,0.0,0.0,3.285744796201679e-05,3.904419803217242e-05,0.0,0.0
0.0005579083508736337,0.0,7.735746886361879e-05,0.00011338970421485728,4.2986717104414733e-05,0.0,6.571489592403358e-05,7.808839606434484e-05,0.0,0.0
0.0005071894098851217,0.0,5.157164590907919e-05,0.0001943823500826125,6.44800756566221e-05,0.0002269310413298159,8.214361990504197e-05,0.000273309386225207,0.0,0.001098901098901099
0.0,0.0,0.0,0.0,2.1493358552207367e-05,0.0,0.0,0.0,0.0,0.0
0.002003398169046231,0.0004132373704328661,0.00036100152136355433,0.0004535588168594292,0.00010746679276103683,0.00017019828099736195,0.00034500320360117637,0.00039044198032172424,0.0,0.0
0.0007861435853219385,0.0,0.00012892911477269798,0.0003239705834710208,0.00010746679276103683,0.00017019828099736195,8.214361990504197e-05,0.0,0.0,0.0
0.0002282352344483047,0.0003099280278246496,0.0031458704004538305,0.0001943823500826125,0.0007092808322228431,0.0005105948429920858,0.00019714468777210073,0.000468530376386069,0.0,0.0
0.006289148682575509,0.0012397121112985984,0.0010056470952270443,0.003288301422230862,0.0010961612861625756,0.0013332198678126684,0.0019385894297589904,0.0013275027330938622,0.013005780346820808,0.002197802197802198
0.0013694114066898294,0.0005854196081132271,0.002243366597044943,0.011743933650824418,0.004921979108455474,0.002552974214960425,0.009331515221212727,0.003748243011088555,0.0,0.0032967032967032963
0.0013440519361955724,0.0004476738179689383,0.0007735746886361877,0.0005993455794213885,0.000580320680909599,0.0009077241653192638,0.0004435755474872268,0.0005466187724504139,0.001445086705202312,0.0
0.0007100651738391702,0.00013774579014428872,0.00038678734431809393,0.00037256617099167396,0.00017194686841765893,0.0003403965619947239,0.0002628595836961343,7.808839606434484e-05,0.001445086705202312,0.0
0.00017751629345979256,0.0019628775095561143,0.007503674479771025,0.0020896102633880848,0.005609766582126121,0.0006807931239894477,0.0063250587326882345,0.0028111822583164144,0.001445086705202312,0.0
0.0015976466411381331,0.0010330934260821653,0.0009798612722725045,0.0006803382252891437,0.00038688045393973274,0.0008793577851530367,0.0006407202352593274,0.000663751366546931,0.0,0.0
0.002738822813379655,0.0009642205310100211,0.0004383589902271731,0.001457867625619593,0.00045136052959635477,0.0009077241653192636,0.0008378649230314282,0.001015149148836483,0.0,0.0
0.004311109984023534,0.0014118943489789591,0.001186147855908821,0.002251595555123595,0.0006233073980140137,0.0015601509091424846,0.0015607287781957972,0.0015227237232547245,0.0,0.002747252747252747
0.0007607841148276824,6.887289507214436e-05,5.157164590907919e-05,0.0001943823500826125,0.0,0.0,1.6428723981008396e-05,0.00015617679212868969,0.0,0.0
0.0019019602870692066,0.00037880092289679397,7.735746886361879e-05,0.0007127352836362458,0.00015045350986545155,0.0005389612231583128,0.00034500320360117637,0.0005075745744182415,0.0,0.0
0.0017751629345979256,0.0007920382933296602,0.0005415022820453314,0.0010043088087601645,0.00045136052959635466,0.0010495560661503986,0.00018071596379109234,0.0008980165547399656,0.001445086705202312,0.001098901098901099
0.0012172545837242923,0.001170839216226454,0.003274799515226526,0.0017170440923964057,0.0015905085328633427,0.002014012991802116,0.0010350096108035281,0.000663751366546931,0.001445086705202312,0.002747252747252747
0.00636522709405828,0.0023416784324529084,0.0012892911477269797,0.004584183756114939,0.0018054421183854182,0.002297676793464385,0.002316450081322185,0.001405591129158207,0.001445086705202312,0.004395604395604396
0.0015469277001496215,0.00024105513275250528,0.00010314329181815838,0.00037256617099167396,0.00025792030262648845,0.00011346552066490796,0.00013142979184806717,0.00015617679212868969,0.0,0.0005494505494505495
0.005350848274288035,0.0017906952718757532,0.00025785822954539595,0.0016684485048757563,0.0005803206809095989,0.0015317845289762576,0.0005092904434112602,0.00144463532719038,0.005780346820809248,0.0
0.00038039205741384116,0.0001721822376803609,0.00028364405249993555,0.00011338970421485728,0.00030090701973090316,5.673276033245398e-05,0.00026285958369613434,0.0001952209901608621,0.0,0.0
0.00035503258691958517,0.0001721822376803609,0.00012892911477269798,0.00017818382090906146,2.1493358552207367e-05,5.673276033245398e-05,9.857234388605038e-05,0.0,0.0,0.0
0.005147972510333987,0.0010675298736182374,0.000825146334545267,0.002543169080247514,0.0006018140394618064,0.0012764871074802146,0.0002957170316581511,0.0014446353271903797,0.004335260115606936,0.001098901098901099
