21j	22j	23j	24j	25j	26j	27j	28j	29j	30j
0.0	0.00666650679839812	0.015814786464275914	0.005912114149280882	0.004358778409894993	0.0034603601419408874	0.005437864402343806	0.0033636007119370115	0.0	0.0033655611308285403
0.0	0.004148581568787322	0.004881641849246806	0.005059405377749998	0.004188955874444545	0.0046505477066848735	0.002718932201171896	0.004193188331473053	0.0	0.004426222820544186
0.0	0.004028680367377281	0.0043617036641199316	0.003439258711841282	0.0039059183153604487	0.0038570893301888873	0.00222458089186792	0.004645690669401793	0.0	0.004028474686900826
0.0	0.0024699647490467884	0.0020653100131428773	0.0020180774259564533	0.0021793892049475	0.0016309977739084438	0.002544455268476376	0.001598841594014899	0.0	0.0020907273691510675
0.0	0.0014627946572024653	7.22136368231777e-05	0.0015348757887556138	0.0007642014095270442	0.001454673690242666	0.0015121334166945345	4.5250233792874595e-05	0.0	1.0198670093419818e-05
0.0	0.0	0.0003610681841158884	0.0008242851458132	0.0	0.0	1.4539744391293602e-05	3.0166822528583065e-05	0.0	0.0007954962672867458
0.0	0.002158221625380688	0.002498591834081944	0.0033824114604058863	0.0020378704254054537	0.0022040510458222213	0.001788388560129116	0.0032127665992941062	0.017241379310344827	0.002335495451393144
0.0	0.0019663797031246252	0.007293577319140947	0.002217042805980331	0.0026322492994820413	0.0013885521588679994	0.002660773223606729	0.004887025249630457	0.0	0.007547015869130666
0.0	0.0	4.332818209390661e-05	2.842362571769655e-05	0.0	0.0	0.0	0.0	0.0	0.000112185371027618
0.0	0.0005275652862041678	0.0011843036439001136	0.0007390142686601104	0.0003679488268093175	0.00019836459412399992	0.00030533463221716565	0.00022625116896437297	0.017241379310344827	0.0005915228654183492
0.0	0.00011990120141003813	5.777090945854215e-05	0.0002842362571769655	0.0	6.612153137466664e-05	1.4539744391293602e-05	4.5250233792874595e-05	0.0	0.0007954962672867455
0.0	0.00021582216253806862	0.000404396366209795	0.00025581263145926894	0.00039625258271772665	0.00028652663595688877	0.00042165258734751444	0.0004223355154001629	0.0	0.0006221188756986087
0.0	0.0011270712932543588	0.0015309291006513665	0.001364334034449434	0.0007642014095270443	0.0016089572634502215	0.0010904808293470203	0.0036803523484871337	0.0	0.0038958919756863727
0.0	0.0	0.000693250913502506	0.0007958615200955037	0.0	8.816204183288885e-05	0.0	0.0	0.0	0.0001835760616815568
0.0	0.0	0.0002599690925634397	0.0007390142686601105	8.491126772522713e-05	0.00026448612549866655	2.9079488782587203e-05	9.050046758574919e-05	0.0	0.0007954962672867452
0.0	0.002206182105944702	0.0023108363783416854	0.003012904326075834	0.005321106110780902	0.0022481320667386657	0.0038675720080840956	0.002428429213550938	0.0	0.0019071513074695068
0.0	0.0	0.0001444272736463554	0.0002842362571769655	0.0	0.0	1.4539744391293602e-05	0.0	0.0	0.00015298005140129727
0.0	0.0004796048056401524	0.0016464709195684502	0.001250639531578648	0.0006792901418018171	0.0007934583764959997	0.0004507320761301017	0.0012670065462004874	0.0	0.0021723167298984226
0.0	0.0	0.00015887000101099093	0.00036950713433005515	0.0	0.00013224306274933328	2.9079488782587203e-05	0.0	0.0	0.00043854281401705227
0.0	0.0008153281695882597	0.0006788081861378705	0.001051674151554773	0.0010189352127027253	0.0008375393974124441	0.0012794975064338364	0.0008597544420646178	0.017241379310344827	0.0006527148859788678
0.0	0.005107791180067624	0.011106457343404725	0.004917287249161507	0.0065664713707508995	0.0034603601419408874	0.003489538653910463	0.004193188331473048	0.0	0.005558275200913789
0.0	0.002997530035250954	0.003480697294877163	0.002700244443181171	0.004726727236704313	0.003416279121024443	0.0028061706675196617	0.0037557694048085937	0.0	0.002937216986904909
0.0	4.796048056401525e-05	0.00023108363783416863	0.0008811323972485934	5.660751181681809e-05	2.2040510458222213e-05	7.269872195646801e-05	0.0	0.0	0.0008872842981275234
0.0	2.3980240282007626e-05	0.00033218272938661733	0.0008527087715308967	0.0	0.0003526481673315554	0.00013085769952164242	1.5083411264291532e-05	0.0	0.000815893607473585
0.0	0.0020862809045346636	0.0029896445644795556	0.0020749246773918476	0.0023209079844895434	0.0033501575896497764	0.0015993718830422964	0.003242933421822681	0.017241379310344827	0.003192183739240404
0.0	0.0002877628833840915	0.0010109909155244874	0.00045477801148314476	0.00016982253545045427	0.00044081020916444426	0.00020355642147811042	0.00025641799149295604	0.0	0.0013564231224248362
0.0	0.000383683844512122	0.0004766100030329727	0.0010516741515547723	0.0005377713622597718	0.0006612153137466664	0.00018901667708681684	0.00048266916045732903	0.0	0.0010912576999959206
0.0	0.00047960480564015237	0.0003321827293866173	0.0005116252629185378	0.00036794882680931746	0.000727336845121333	0.0010759410849557251	0.0005279193942502036	0.017241379310344827	0.0004385428140170524
0.0	4.796048056401525e-05	0.0003177400020219818	8.527087715308965e-05	2.8303755908409045e-05	4.4081020916444426e-05	7.269872195646801e-05	4.5250233792874595e-05	0.0	0.0001835760616815568
0.0	0.0021102611448166712	0.002570805470905125	0.002614973566028082	0.0013302765276952254	0.001961605430781777	0.002907948878258719	0.0038311864611300507	0.0	0.002386488801860238
0.0	0.002062300664252656	0.002079752740507517	0.002131771928827241	0.002151085449039088	0.0018514028784906659	0.0015121334166945345	0.00128208995746478	0.0	0.001478807163545874
0.0	0.0013428934557924274	0.0009676627334305812	0.0014780285373202202	0.0015000990631456796	0.0012783496065768883	0.0015702923942597098	0.00903496334731062	0.017241379310344827	0.0009994696691551423
0.0	0.0016546365794585262	0.007885729141091003	0.00230231368313342	0.0032832356853754498	0.0015648762425337771	0.0009887026186079647	0.004751274548251834	0.0	0.006078407375678206
0.0	0.001534735378048488	0.0016320281922038158	0.001506452163037917	0.0017265291104129519	0.0014987547111591105	0.0016139116274335897	0.0025641799149295603	0.017241379310344827	0.0021723167298984213
0.0	0.0017745377808685641	0.0016609136469330865	0.00312659882894662	0.002122781693130679	0.00288730687002711	0.0021955014030853332	0.001704425472864943	0.017241379310344827	0.0015298005140129728
0.0	0.0	0.0002455263651988041	0.0004547780114831448	0.0	2.2040510458222213e-05	5.8158977565174406e-05	0.0	0.0	0.00044874148411047204
0.0	0.006426704395578053	0.0004043963662097948	0.0003979307600477516	0.0004245563386261355	0.005818694760970628	0.005307006702822128	0.0037557694048086007	0.0	0.002549667523354961
0.0	0.0023260833073547402	0.003249613657042996	0.0017622647944971859	0.002235996716764315	0.002600780234070221	0.0015557526498684152	0.0038462698723943406	0.0	0.0039060906457797913
0.0	0.0	5.777090945854215e-05	0.0	0.0	0.0	0.0	1.5083411264291532e-05	0.0	2.0397340186839637e-05
0.0	4.796048056401525e-05	0.0002888545472927107	0.0005968961400716276	5.660751181681809e-05	0.000308567146415111	0.00017447693269552323	0.0002715014027572476	0.0	0.0006731122261657078
0.0	0.002661806671302847	0.004910527303976078	0.002757091694616564	0.003226628173558633	0.002182010535363999	0.0016429911162161779	0.003695435759751431	0.0	0.003916289315873215
0.0	0.0	0.0002455263651988042	0.0006537433915070207	0.0	0.0001763240836657777	4.36192331738808e-05	0.0	0.0	0.0010198670093419819
0.0	0.0008632886501522747	0.0017331272837562643	0.0017338411687794896	0.0013302765276952252	0.0009036609287871107	0.0003489538653910464	0.0007843373857431597	0.0	0.0008464896177538447
0.0	0.00023980240282007626	0.0016897991016623579	0.0001705417543061793	0.0002830375590840905	0.0003306076568733332	0.00072698721956468	0.0003469184590787052	0.0	0.00046913882429731163
0.0	2.3980240282007626e-05	0.000187755455740262	0.0	5.660751181681809e-05	2.2040510458222213e-05	0.0	3.0166822528583065e-05	0.0	6.119202056051891e-05
0.0	0.0012949329752284119	0.0034806972948771644	0.0016201466659087032	0.0016982253545045427	0.0014105926693262216	0.0013521962283903049	0.004042354218830131	0.017241379310344827	0.003528739852323257
0.0	0.0021582216253806866	0.0028596600181978364	0.0021033483031095445	0.002405819252214769	0.002182010535363999	0.0012067987844773687	0.002413345802286645	0.0	0.002488475502794436
0.0	0.00028776288338409146	0.0014009445543696453	0.00019896538002387582	0.0005094676063513627	0.0005950937823719997	0.0006397487532169179	0.0018250927629792715	0.0	0.0013360257822379975
0.0	0.0010791108126903433	0.0011265327344415715	0.0009664032744016827	0.0011321502363363621	0.0005730532719137775	0.0006979077307820926	0.0008899212645932004	0.0	0.0007547015869130664
0.0	0.0030694707560969766	0.002700790017186844	0.0015917230401910065	0.0034813619767343137	0.002049767472614666	0.002791630923128369	0.0038613532836586344	0.0	0.004008077346713987
0.0	0.0005035850459221601	0.007091379136036046	0.0010232505258370758	0.000622682629984999	0.00024244561504044434	0.00024717565465199123	0.001885426408036441	0.0	0.0035695345326969383
0.0	0.0034531546006090984	0.0004477245483037017	0.001449604911602524	0.003170020661741813	0.004011372903396443	0.012067987844773689	0.0001960843464357899	0.0	0.0005711255252315098
0.0	0.0	0.00010109909155244876	0.00025581263145926894	0.0	0.0	2.9079488782587203e-05	0.0	0.0	0.0006629135560722883
0.0	0.0	0.00010109909155244878	8.527087715308965e-05	0.0	6.612153137466664e-05	1.4539744391293602e-05	0.0	0.0	0.0002549667523354955
0.0	0.0021582216253806866	0.000664365458773235	0.001961230174521062	0.0021793892049474972	0.0019175244098653325	0.002311819358215682	0.0016290084165434847	0.0	0.0014992045037327136
0.0	0.002541905469892809	0.0021952945594246012	0.0028423625717696544	0.002773768079024088	0.0023583346190297768	0.001657530860607471	0.004283688799058797	0.0	0.002814832945783871
0.0	0.0	2.8885454729271075e-05	0.00869762946961514	0.0	0.0010579445019946662	0.0	0.0	0.0	2.0397340186839637e-05
0.0	0.0024699647490467854	0.0025996909256343964	0.0028423625717696544	0.002066174181313861	0.0030636309536928876	0.001323116739607718	0.003031765664122599	0.0	0.0031411903887733046
0.0	0.00014388144169204576	0.00047661000303297267	0.00025581263145926894	0.0002547338031756814	0.00028652663595688877	0.00033441412099975286	0.0005128359829859121	0.017241379310344827	0.0012136417411169587
0.0	0.00045562456535814486	0.0008232354597842256	0.0010516741515547723	0.0002830375590840905	0.0006391748032884442	0.00031987437660845926	0.00039216869287157986	0.0	0.0009688736588748826
0.0	0.00043164432507613725	0.00190644001213189	0.0003410835086123585	0.0002264300472672723	0.00022040510458222213	0.0005234307980865696	0.001734592295393525	0.0	0.002457879492514178
0.0	0.001031150332126328	0.0016320281922038154	0.0025297026888749926	0.00237751549630636	0.0017191598157413326	0.001861087282085581	0.0013575070137862378	0.0	0.0015399991841063927
0.0	0.0015587156183304958	0.001603142737474544	0.0007958615200955036	0.00209447793722227	0.0012783496065768883	0.0007124474751733862	0.0022172614558508565	0.0	0.0019683433280300255
0.0	0.0002877628833840915	4.332818209390661e-05	0.000568472514353931	0.004443689677620228	0.00044081020916444426	0.00026171539904328484	6.033364505716613e-05	0.0	0.0001019867009341982
0.0	0.0	0.00015887000101099093	0.0002842362571769655	0.0	8.816204183288885e-05	4.36192331738808e-05	0.0	0.0	0.0005405295149512501
0.0	0.0009352293709982976	0.003625124568523519	0.001364334034449434	0.0024907305199399965	0.0014105926693262216	0.000785146197129854	0.003273100244351263	0.0	0.003549137192510098
0.0	0.0010551305724083354	0.0012131890986293852	0.0011937922801432549	0.001132150236336362	0.0008154988869542219	0.0006252090088256249	0.001146339256086156	0.0	0.001285032431770897
0.0	0.0025898659504568237	0.00200753910368434	0.0010232505258370758	0.0018963516458634063	0.0021379295144475547	0.002718932201171903	0.001417840658843404	0.0	0.001621588544853751
0.0	0.001534735378048488	0.00031774000202198176	0.0020180774259564546	0.001585010330870907	0.0014767142007008883	0.0015412129054771222	0.00018100093517149835	0.017241379310344827	0.00045894015420389186
0.0	0.0	0.00017331272837562648	0.00014211812858848274	5.660751181681809e-05	0.00011020255229111106	0.0	0.0	0.0	0.0003365561130828541
0.0	0.0	2.8885454729271075e-05	0.0003695071343300551	0.0	2.2040510458222213e-05	2.9079488782587203e-05	0.0	0.0	0.0002753640925223351
0.0	0.001870458741996595	0.002166409104695331	0.0014496049116025239	0.0020944779372222694	0.0010799850124528884	0.0017593090713465258	0.0017949259404506925	0.0	0.0023048994411128793
0.0	0.004724107335555503	0.0027730036540100224	0.004633050991984541	0.003537969488551132	0.004275859028895105	0.003533157887084343	0.003589851880901385	0.0	0.0011830457308366993
0.0	4.796048056401525e-05	8.665636418781324e-05	5.68472514353931e-05	2.8303755908409045e-05	4.4081020916444426e-05	4.36192331738808e-05	1.5083411264291532e-05	0.0	0.0002753640925223351
0.0	0.0010551305724083356	0.004491688210401651	0.0011085214029901652	0.001075542724519544	0.001035903991536444	0.0008287654303037351	0.0016893420616006512	0.0	0.0034981438420429983
0.0	0.0	5.777090945854215e-05	5.68472514353931e-05	0.0	2.2040510458222213e-05	0.0	4.5250233792874595e-05	0.0	0.0003263574429894342
0.0	0.0015826958586125034	0.001776455465850171	0.0018759592973679722	0.0015567065749624977	0.001146106543827555	0.0012504180176512497	0.0015083411264291528	0.0	0.002151919389711582
0.0	0.0027817078727128846	0.0018631118300379843	0.0017906884202148826	0.002802071834932496	0.0017852813471159992	0.0021228026811288643	0.002066427343207941	0.0	0.0030290050177456864
0.0	0.001031150332126328	0.0019786536489550684	0.001591723040191007	0.001754832866321361	0.0017852813471159992	0.0011631795513034884	0.0028055144951582255	0.0	0.0018969526373760867
0.0	0.0013189132155104195	0.0015309291006513662	0.001392757660167131	0.0018680478899549978	0.0020056864516982214	0.0022682001250417996	0.0017798425291863996	0.0	0.0011932444009301192
